timestamp,open,high,low,close,volume
1771520400000,66293.53000000,66682.30000000,66266.60000000,66660.76000000,196.79151000
1771521300000,66660.77000000,67049.99000000,66570.13000000,66621.45000000,335.75129000
1771522200000,66621.44000000,66726.38000000,66483.01000000,66609.81000000,132.39380000
1771523100000,66609.80000000,66665.59000000,66173.15000000,66369.42000000,234.10402000
1771524000000,66369.42000000,66649.39000000,66228.49000000,66639.09000000,195.72385000
1771524900000,66639.10000000,66916.00000000,66467.55000000,66903.70000000,160.91452000
1771525800000,66903.69000000,67016.00000000,66714.28000000,67008.47000000,249.81979000
1771526700000,67008.47000000,67073.13000000,66887.50000000,67030.49000000,259.05885000
1771527600000,67030.50000000,67198.10000000,66864.41000000,66910.21000000,225.79905000
1771528500000,66910.21000000,67075.59000000,66847.11000000,66935.40000000,130.76143000
1771529400000,66935.39000000,66962.61000000,66700.00000000,66876.78000000,153.02873000
1771530300000,66876.77000000,67130.23000000,66785.15000000,67050.00000000,196.88868000
1771531200000,67050.00000000,67127.32000000,66938.56000000,66974.09000000,113.19176000
1771532100000,66974.09000000,66996.04000000,66823.03000000,66940.00000000,83.08504000
1771533000000,66939.99000000,67034.78000000,66899.99000000,66942.04000000,95.91162000
1771533900000,66942.04000000,67166.98000000,66942.04000000,67149.11000000,152.69494000
1771534800000,67149.11000000,67168.86000000,67027.85000000,67027.90000000,78.25782000
1771535700000,67027.91000000,67073.35000000,66993.89000000,67040.99000000,64.82120000
1771536600000,67040.99000000,67075.72000000,66956.43000000,66958.00000000,63.32203000
1771537500000,66957.99000000,66989.93000000,66900.92000000,66916.51000000,59.00342000
1771538400000,66916.51000000,66933.00000000,66688.30000000,66891.98000000,430.60215000
1771539300000,66891.98000000,66891.98000000,66772.00000000,66772.00000000,146.70868000
1771540200000,66772.00000000,66856.89000000,66652.34000000,66852.65000000,150.65139000
1771541100000,66852.65000000,67000.00000000,66761.55000000,66915.14000000,126.05990000
1771542000000,66915.15000000,66980.99000000,66814.76000000,66850.77000000,110.83435000
1771542900000,66850.78000000,67023.61000000,66850.77000000,67006.28000000,71.38077000
1771543800000,67006.27000000,67006.27000000,66913.49000000,66965.49000000,48.83982000
1771544700000,66965.48000000,67022.90000000,66907.11000000,67003.73000000,73.58475000
1771545600000,67003.73000000,67193.99000000,66949.41000000,67191.72000000,82.52418000
1771546500000,67191.72000000,67486.62000000,67150.00000000,67388.99000000,363.21136000
1771547400000,67388.99000000,67388.99000000,67254.38000000,67284.01000000,88.47463000
1771548300000,67284.00000000,67296.19000000,67208.50000000,67228.91000000,60.79245000
1771549200000,67228.91000000,67355.79000000,67221.19000000,67336.00000000,74.92642000
1771550100000,67336.00000000,67336.00000000,67150.00000000,67209.61000000,63.88034000
1771551000000,67209.60000000,67348.83000000,67191.17000000,67330.48000000,57.49023000
1771551900000,67330.47000000,67330.47000000,67167.79000000,67279.90000000,117.01899000
1771552800000,67279.91000000,67347.76000000,67244.00000000,67281.34000000,64.67566000
1771553700000,67281.35000000,67298.68000000,67181.28000000,67201.90000000,53.54773000
1771554600000,67201.89000000,67315.01000000,67201.89000000,67304.23000000,62.77295000
1771555500000,67304.24000000,67332.56000000,67242.02000000,67242.03000000,51.10125000
1771556400000,67242.03000000,67316.75000000,67242.02000000,67280.39000000,39.57047000
1771557300000,67280.39000000,67481.30000000,67241.24000000,67414.25000000,112.07953000
1771558200000,67414.26000000,67488.67000000,67306.91000000,67324.97000000,106.63673000
1771559100000,67324.97000000,67394.00000000,67306.91000000,67366.25000000,74.21819000
1771560000000,67366.25000000,67402.23000000,67248.75000000,67326.24000000,96.00630000
1771560900000,67326.24000000,67353.39000000,67115.38000000,67229.55000000,117.09748000
1771561800000,67229.54000000,67329.48000000,67172.91000000,67302.00000000,71.96428000
1771562700000,67301.99000000,67301.99000000,67219.80000000,67264.83000000,77.32368000
1771563600000,67264.83000000,67275.33000000,67203.19000000,67257.54000000,60.27907000
1771564500000,67257.55000000,67450.00000000,67249.13000000,67407.34000000,128.19665000
1771565400000,67407.34000000,67949.00000000,67407.34000000,67910.17000000,499.28355000
1771566300000,67910.17000000,68006.00000000,67724.09000000,67790.10000000,419.62671000
1771567200000,67790.11000000,67894.20000000,67699.38000000,67857.31000000,174.31055000
1771568100000,67857.31000000,67888.00000000,67668.16000000,67721.02000000,122.07414000
1771569000000,67721.03000000,67844.00000000,67660.12000000,67753.28000000,107.74731000
1771569900000,67753.28000000,67893.00000000,67719.85000000,67847.47000000,78.53353000
1771570800000,67847.47000000,67863.30000000,67771.76000000,67822.50000000,98.37881000
1771571700000,67822.50000000,67990.00000000,67822.50000000,67948.63000000,113.84036000
1771572600000,67948.63000000,67955.81000000,67860.81000000,67879.79000000,130.09606000
1771573500000,67879.79000000,67941.28000000,67767.40000000,67825.91000000,116.71982000
1771574400000,67825.91000000,67896.53000000,67803.57000000,67869.99000000,68.66069000
1771575300000,67869.99000000,67950.85000000,67847.45000000,67870.00000000,84.74037000
1771576200000,67870.01000000,67896.75000000,67747.33000000,67792.86000000,89.59378000
1771577100000,67792.87000000,67900.00000000,67779.27000000,67879.99000000,47.00551000
1771578000000,67879.99000000,68230.01000000,67879.99000000,68132.01000000,661.08273000
1771578900000,68132.01000000,68208.08000000,68106.00000000,68200.60000000,148.85927000
1771579800000,68200.60000000,68224.80000000,68118.64000000,68135.42000000,89.86522000
