timestamp,open,high,low,close,volume
1774185000000,68791.20,68838.00,68737.00,68770.20,355.514
1774185300000,68770.10,68781.90,68717.00,68751.90,290.602
1774185600000,68752.00,68827.70,68711.20,68749.20,351.892
1774185900000,68749.20,68791.90,68716.20,68764.20,273.989
1774186200000,68764.30,68814.60,68638.60,68647.70,390.015
1774186500000,68647.60,68670.10,68560.00,68616.90,438.205
1774186800000,68616.80,68641.30,68500.90,68593.00,581.106
1774187100000,68593.00,68649.00,68550.00,68625.40,271.682
1774187400000,68625.40,68721.70,68587.80,68713.10,311.528
1774187700000,68713.10,68720.00,68653.00,68660.30,275.611
1774188000000,68660.40,68729.80,68501.00,68582.70,510.793
1774188300000,68582.60,68653.00,68557.40,68652.90,190.911
1774188600000,68652.90,68786.20,68652.90,68744.10,299.778
1774188900000,68744.10,68747.00,68700.00,68716.10,215.835
1774189200000,68716.10,68878.20,68677.80,68814.80,639.194
1774189500000,68814.70,68818.40,68730.10,68805.50,247.773
1774189800000,68805.50,68820.00,68737.30,68769.20,210.740
1774190100000,68769.20,68888.00,68765.30,68822.80,274.959
1774190400000,68822.80,68842.00,68780.50,68800.70,317.866
1774190700000,68800.60,68800.60,68654.30,68684.80,252.386
1774191000000,68684.80,68709.90,68630.60,68661.10,199.891
1774191300000,68661.10,68687.90,68600.70,68675.50,248.889
1774191600000,68675.50,68785.40,68675.40,68750.30,240.915
1774191900000,68750.10,68888.00,68750.00,68818.00,640.018
1774192200000,68818.10,68907.90,68809.40,68863.50,328.220
1774192500000,68863.60,69000.00,68792.70,68847.20,918.430
1774192800000,68847.10,68922.00,68766.00,68825.30,311.189
1774193100000,68825.30,68864.60,68799.50,68861.00,164.891
1774193400000,68861.10,68873.20,68801.10,68807.80,197.932
1774193700000,68807.90,68807.90,68670.00,68708.00,398.432
1774194000000,68708.00,68777.10,68673.40,68771.10,257.119
1774194300000,68771.10,68784.80,68713.00,68760.80,123.127
1774194600000,68760.80,68826.80,68731.30,68776.10,166.611
1774194900000,68776.10,68821.20,68776.00,68814.90,184.351
1774195200000,68814.90,68852.30,68755.80,68796.70,224.088
1774195500000,68796.70,68812.90,68735.00,68736.20,197.098
1774195800000,68736.10,68796.80,68724.40,68754.60,102.297
1774196100000,68754.60,68779.90,68693.90,68729.60,172.934
1774196400000,68729.60,68739.20,68684.60,68700.10,135.673
1774196700000,68700.10,68700.20,68633.90,68673.70,285.660
1774197000000,68673.80,68725.90,68627.90,68682.40,153.821
1774197300000,68682.40,68743.60,68676.90,68702.80,106.361
1774197600000,68702.90,68702.90,68642.70,68695.50,94.330
1774197900000,68695.50,68779.70,68695.50,68776.60,100.786
1774198200000,68776.50,68798.80,68768.70,68789.00,302.461
1774198500000,68789.00,68818.50,68761.80,68761.90,92.604
1774198800000,68761.80,68779.10,68694.40,68773.00,186.427
1774199100000,68772.90,68797.30,68750.00,68793.70,87.926
1774199400000,68793.60,68800.00,68770.30,68787.30,90.464
1774199700000,68787.40,68799.40,68744.20,68767.20,102.984
1774200000000,68767.20,68820.00,68738.00,68741.60,192.567
1774200300000,68741.60,68807.60,68718.50,68779.10,112.545
1774200600000,68779.20,68797.10,68725.00,68764.00,96.352
1774200900000,68764.10,68764.10,68642.30,68658.90,220.371
1774201200000,68658.90,68677.70,68635.00,68640.10,145.605
1774201500000,68640.00,68708.40,68639.90,68645.60,189.530
1774201800000,68645.60,68698.60,68645.50,68674.10,97.504
1774202100000,68674.10,68706.50,68635.00,68635.00,169.832
1774202400000,68635.00,68635.80,68550.30,68600.00,384.626
1774202700000,68599.90,68667.50,68599.90,68661.10,108.106
1774203000000,68661.00,68690.40,68654.30,68690.40,82.283
1774203300000,68690.40,68698.00,68656.00,68681.10,74.051
1774203600000,68681.10,68689.10,68630.30,68641.60,80.382
1774203900000,68641.60,68661.30,68625.00,68661.00,75.115
1774204200000,68660.90,68712.00,68430.30,68478.30,625.961
1774204500000,68478.20,68532.70,68300.10,68426.20,1144.924
1774204800000,68426.10,68496.00,68407.00,68431.40,310.736
1774205100000,68431.40,68518.40,68402.60,68509.20,186.549
1774205400000,68509.10,68557.30,68489.30,68492.00,161.275
1774205700000,68492.00,68588.00,68492.00,68580.30,240.243
1774206000000,68580.20,68595.90,68380.20,68431.70,246.066
1774206300000,68431.70,68487.60,68424.10,68470.00,184.292
1774206600000,68470.00,68486.50,68241.50,68297.90,772.662
1774206900000,68297.90,68349.00,68266.60,68339.90,306.143
1774207200000,68339.90,68361.90,68287.50,68334.70,259.431
1774207500000,68334.70,68342.50,68242.80,68246.50,183.177
1774207800000,68246.40,68293.60,68181.00,68291.20,622.143
1774208100000,68291.10,68357.70,68291.10,68344.90,252.730
1774208400000,68344.90,68389.10,68330.00,68355.80,121.882
1774208700000,68355.80,68373.80,68108.00,68126.20,739.000
1774209000000,68126.30,68217.60,68126.30,68180.90,313.952
1774209300000,68180.90,68200.00,68147.00,68170.60,200.036
1774209600000,68170.60,68304.70,68170.60,68269.40,329.983
1774209900000,68269.30,68305.00,68247.40,68293.00,160.442
1774210200000,68293.10,68336.30,68251.80,68299.60,466.374
1774210500000,68299.70,68375.50,68299.60,68375.50,259.452
1774210800000,68375.50,68470.60,68352.80,68364.80,301.029
1774211100000,68364.70,68364.70,68242.00,68288.20,297.603
1774211400000,68288.30,68310.20,68270.00,68270.00,103.418
1774211700000,68270.10,68270.10,68150.60,68199.20,275.181
1774212000000,68199.20,68338.50,68199.20,68330.60,142.780
1774212300000,68330.50,68330.50,68267.20,68285.00,209.695
1774212600000,68285.00,68291.60,68044.40,68168.20,801.179
1774212900000,68168.20,68180.00,68108.60,68134.90,220.456
1774213200000,68135.00,68196.90,68048.30,68057.50,270.803
1774213500000,68057.50,68057.60,67523.00,67817.00,5901.583
1774213800000,67816.90,67833.80,67656.90,67751.60,805.770
1774214100000,67751.50,67763.40,67320.00,67376.80,3082.285
1774214400000,67376.80,67643.40,67300.00,67630.80,1477.241
1774214700000,67630.80,67830.60,67563.30,67761.60,836.786
1774215000000,67761.60,67792.40,67657.80,67691.80,522.808
1774215300000,67691.80,67908.40,67634.20,67900.10,647.996
1774215600000,67900.10,67950.00,67802.10,67839.20,397.779
1774215900000,67839.20,67872.40,67717.40,67824.90,438.536
1774216200000,67824.90,67854.90,67770.10,67813.00,204.434
1774216500000,67813.10,67864.50,67724.30,67864.40,215.549
1774216800000,67864.50,67915.00,67528.30,67885.80,1490.902
1774217100000,67885.80,68088.70,67784.70,68088.10,1054.668
1774217400000,68088.40,68099.80,67829.00,67870.20,810.565
1774217700000,67870.10,68037.20,67820.00,67942.00,518.160
1774218000000,67942.00,68218.00,67900.00,68186.10,992.327
1774218300000,68186.10,68336.40,68113.40,68218.00,725.326
1774218600000,68218.00,68300.00,68164.00,68173.70,525.764
1774218900000,68173.80,68280.00,68101.40,68212.00,551.267
1774219200000,68211.90,68221.00,68065.00,68096.80,459.520
1774219500000,68096.70,68245.00,68096.70,68238.00,304.349
1774219800000,68238.10,68376.90,68210.20,68238.30,429.293
1774220100000,68238.20,68321.50,68238.20,68301.50,251.603
1774220400000,68301.50,68384.90,68222.60,68329.90,540.669
1774220700000,68329.90,68363.90,68160.80,68244.70,394.184
1774221000000,68244.80,68434.30,68238.20,68293.50,610.432
1774221300000,68293.40,68313.50,68168.00,68196.80,485.351
1774221600000,68196.80,68196.80,68094.10,68141.00,287.546
1774221900000,68141.10,68162.50,68064.50,68071.20,309.423
1774222200000,68071.20,68137.20,67949.30,67983.30,444.548
1774222500000,67983.20,68065.90,67983.20,68033.70,319.795
1774222800000,68033.70,68125.50,67996.70,68093.20,232.151
1774223100000,68093.20,68113.90,67903.90,67909.80,634.134
1774223400000,67909.70,67929.40,67804.10,67838.00,650.456
1774223700000,67837.90,67864.70,67812.50,67830.60,357.050
1774224000000,67830.70,68000.00,67830.70,67927.30,882.485
1774224300000,67927.20,68017.90,67736.00,67931.80,531.881
1774224600000,67931.90,68093.90,67898.40,67924.30,636.097
1774224900000,67924.40,67953.80,67765.00,67862.00,552.836
1774225200000,67861.90,68013.40,67821.20,68008.60,384.638
1774225500000,68008.60,68130.60,67941.70,67965.50,668.614
1774225800000,67965.50,67972.80,67764.10,67795.20,516.356
1774226100000,67795.20,67807.80,67564.80,67570.00,1193.040
1774226400000,67570.10,67708.50,67400.10,67650.90,1866.862
1774226700000,67651.00,67737.40,67627.00,67737.40,492.569
1774227000000,67737.40,67861.70,67655.10,67682.80,597.215
1774227300000,67682.80,67730.80,67586.60,67642.50,385.914
1774227600000,67642.50,67732.90,67500.00,67660.10,732.421
1774227900000,67660.00,67916.00,67608.70,67844.60,677.796
1774228200000,67844.60,67855.00,67763.40,67813.50,237.906
